filename,year,rmsd,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68
aligned_b_brisbane_60_2008,2008,0.2610297813601093,482.59857772228537,431.5187093080435,817.3268294137004,-389.25517892216004,264.4576945701,-251.2420660905948,113.29451544342149,95.89846363321186,51.11571080275386,-6.614463136537956,-17.542245514097218,2.170556550615991,0.00040270017394409885,-0.00020042082480976176,-5.4525993244275026e-05,-0.0001459611837805483,4.941545337109278e-05,-4.879196212787768e-05,8.538250200917792e-05,-0.0003292374097243764,-6.890772405504882e-05,0.0001554150482296765,2.932721313254098e-07,1.548474418798593e-05,0.00022157357983800763,-0.0001286116588453665,0.0001669672643599353,-3.8877931647885494e-05,0.00012237085393232574,-3.6160891321906025e-05,-0.0001104855001143653,3.9247310701848625e-06,0.00012965357457789188,0.00017832353807337002,-0.00011313024059703411,4.855418895011505e-05,-0.00041443830844532017,-0.00012764735569380977,0.0001650519306533577,1.696047082825104e-05,-9.943218845452205e-05,0.00014411131339318046,-3.1113820667087474e-05,-0.00013034849848302476,-3.1277663661673826e-05,-0.00011737159162379939,-0.00022170598779767985,-2.576349242047818e-05,-0.00015361399062711512,9.464978161915198e-05,-0.00019396369774832923,-8.864653276581193e-05,-7.428279908194182e-05,0.0001137275163530822,-2.0757310395889904e-05,-0.0002600510614336628,-0.00023244149066732842,-2.2692387793453842e-05,2.5632595477870502e-05,-8.040533291490777e-05,-0.0001490375733407671,0.0001062083123075959,0.00022958848643849227,8.714348430750865e-06,-0.00036746697312647474,3.073535643089708e-05,0.004633745007680241,5.6169744657072815e-14
b_agadir_156_2011,2011,0.592326246011655,1044.1549337159722,-257.322631940659,-231.79375056214585,-19.4947449803809,-355.76257682184445,-221.0623064426866,130.56420720238626,-49.619794966431286,-81.02544434132386,-17.39848546656526,-4.472847193978338,-4.947833455562848,0.0007899260346127156,-0.00047106870854134994,0.00040546208528435666,0.0004294832420545683,0.0006720588016366479,0.0018615052603456715,0.0005500985373811781,-0.00028062148909305945,8.580901038632019e-05,0.001905477237631583,0.0018736128463523309,0.0020723591571961226,0.0023568223796732925,0.0014352405433159959,-0.0008022809941444213,-1.6114900226218885e-05,0.0004521999265729223,-0.0007985324120831124,0.0011185540426727459,-0.002113188604916132,0.0014190123668631027,0.0013688891615068056,0.0009492535777373925,-0.0027532764119107536,0.0003256095498009295,0.00031424835356438897,0.0017888777652576506,0.0022066036258922388,-0.0023687887425228463,0.0010076733657724524,-0.0010770598985118474,0.0011279519684205014,-0.002385944880400336,-0.0007969139379832075,-0.0006730221132595209,0.0022211131119796446,-0.001005013270581795,-0.00041857589349313746,-0.0014227463248745625,-0.0007693857886723373,-0.0020920630088500434,0.0018885851654586816,-0.001789975046757466,-0.0009813523113918695,-0.0003721939958282581,0.0010860275869201306,-0.0016757587397956105,-0.0008471485497741817,0.002206665355079642,0.0005195204772579976,0.0016020309364971105,0.0019028567814510665,9.353507748206893e-05,0.002185376235649685,-0.00032335383181967533,5.616974465601844e-14
b_aix_en_provence_1795_11,11,0.426505572650777,1097.6058763320414,-134.30452807717202,-67.33265701107909,283.067103662642,154.01611775827013,-16.06663815937343,-144.1701302498,-96.78823320919057,-68.28753209612297,-15.87894552277814,6.196757935612663,-10.508239762689803,0.0013847209080144604,-0.002273637632217885,0.0008460296273833403,-0.0011776975328249143,-0.0011609567676417547,-1.4893519211297438e-05,0.0006179896856286657,-0.0011066263314372107,0.0019643939062872363,-0.0012640953474306153,0.003680866706407372,-0.0020684887774028503,-0.0016019910064128551,-0.0030588861006415374,-0.00025706947521819744,0.0005454874243833242,0.00075218824201694,0.0003929535936906372,0.00025369117974342143,0.0009995660654263114,-0.0009742806917423075,-0.0011633087961487243,-0.0006994934032025199,-0.001620597793915046,-0.00030080457618916995,-0.0010022476721821933,-0.0014145376434468292,2.8238314152139628e-05,-0.0008392000890880714,-0.0008550969580950771,-0.0006830802295569205,0.0006566822810569666,0.0010553257027479494,-0.000468427260460578,0.0002513639230657253,-0.0007529485163430832,-0.0001645653223275155,-0.0005777466464698118,-0.0011666119154875787,-5.029768453958321e-05,-0.0014608079805506456,-0.0017545826581850544,0.0024674683460779666,-0.00336624514721078,-0.0026959277803961564,-0.00010848671299220269,-0.0007526292786629635,0.0003273219304660538,0.0024696225798149646,0.0018371003390536998,-0.0020596985267818564,-0.0015234127959021608,0.0014066414248480401,-0.0005668364392915489,0.00011890420756220345,5.6169744655348864e-14
b_astrakhan_88_2007,2007,0.9490231044132812,-410.79629347978084,-752.108171920807,-649.7207999193178,-194.29229102417264,-125.2131675375511,-132.2687811370766,-42.03079586446649,-87.53708971093215,117.53668310547309,2.3352373654621768,1.8979302564632503,12.833795442513338,0.0007420350495564006,-0.001570735701456997,0.0013339202027772754,0.0008272779476874401,-0.00052078322077009,0.001226317525450905,-0.0005276011157265299,0.0008437222617298308,-0.0007040535829667538,-0.0002090017896970989,-0.0013195653520717875,0.0006359684052102518,-0.0034465190343938613,-0.0007545139194497136,-0.002854031769262389,0.0013228332747250876,0.0028137549802714273,-0.00027242092276177037,0.000992472177964163,0.0003145978562269234,-6.113209339519862e-05,0.000464463727791281,0.001663850552173078,-0.0007134209808791367,0.0015222660340304397,0.00016546768545302096,0.0008088397779065439,-0.0017244332965872789,0.0010705171309504458,-0.0006232075828754797,-0.0008272231784110304,0.0010747888967400326,0.0037037755250078383,-0.0025591694678811926,-0.002777745539772895,0.00042316843821196934,-0.0010105771128492412,0.002762110259198963,-0.00023780940114144616,-0.001412335606111503,0.00015708386693570568,-0.0001989249323109287,-0.0015217850444814883,-0.001428369881766372,-0.0013407801717500772,0.0022342818406595986,0.0017020037165345419,-0.0010036868311347267,-0.001023106080881104,-0.000335284261065547,0.001251212426217612,0.001458552962405007,0.0005028745387334968,-0.0015695786264167395,9.680714210251965e-05,5.616974465620046e-14
b_beijing_1_87,87,0.9329662667659911,-931.3609528001864,-414.7823898226771,295.862768216963,-290.0138508971192,19.01710008113176,233.5722423103033,14.022417117598636,-141.5751249692651,3.6871419769963407,12.001533095874628,4.805002489215286,2.8704779900162873,-0.0002497999257229632,-0.0006940337823464153,0.0029865142909124356,0.0009607207596464187,-0.00042958772726445807,0.002489852941146665,-0.001299079965736369,0.0004270792270890877,-9.721742550409513e-05,0.0015558986111950883,0.0027620970976911306,0.0014027889603578818,0.0031660437620891118,-0.002015544108561514,0.0011300651388964438,-0.0011055129776154466,-0.0018548186341885093,-0.0007416131160305545,-0.0006041532356596724,-0.0012950763629215887,0.0013493059695814265,-0.002269108580018846,0.00013089742221111743,0.0004322482783576928,-0.001135051430795538,9.261343048221307e-05,0.0019115161707130889,-0.0022641095785668366,0.0014259348145379668,0.0022495965412365434,0.0009967771859977987,0.0005969457857446551,-0.0006626494839580401,0.0003172316837278692,-0.0019232357149195681,0.0003192430508994228,0.0010116316942786038,9.014302079021091e-05,0.001724570093699074,-0.0003997643999795534,-0.0006420885018866675,-0.001982585086913085,0.00018692750862090964,-0.00033466475883498956,-0.00010017627164293247,0.00243850658182311,-0.0009381989926408436,0.0011692845192332352,0.0018649478985243572,-0.0011999421894349483,-0.001156095617590569,-0.0011032367521815903,-0.003071260142398242,-0.001801518069878771,6.641194968068132e-05,5.616974465634645e-14
b_brazil_2937_2008,2008,0.4664974616464423,61.0786765618949,279.24862713711747,994.8068409792497,-260.86939343772247,89.58521858666934,-448.85798963481744,77.87524012336614,127.99213140878358,-29.56062165857721,-0.9725203011392727,7.98444738770104,-6.340160257264419,-0.0009383218750330809,0.0019270904577273597,0.002701364789895657,0.0022977275220896847,-0.0016261307888610042,-0.0006155832372683126,-0.0010810636339964549,0.002510792411625933,0.001259268897483823,-0.00038051755339640913,0.002386625218449097,0.0016311563396078544,-0.0009746404422888489,0.0005521384869934228,-0.0010031264930565476,0.0009428053909179171,0.001191145360452145,-0.002841567784575802,0.0009352467581806607,0.001716318628931322,-0.0012379395648518493,0.0008398738935349821,-0.0018122336971881415,-0.0005207356608721809,-0.0021399722148040456,0.0010683189659973678,-0.000338926951234371,-0.0009500542127962707,-0.00044254699633430785,-0.0006789042203792619,0.0009550410753283729,-0.0007076505723712227,-0.0002752887792112564,-0.0006909689258631855,0.003138441048357396,0.0020244343572842433,0.002342475831349262,0.0010794616526414026,-0.00022176379044163845,0.00010647223315381724,0.0023157829742867756,0.0009710541166042169,0.0008306247132843598,-0.0031103163026170977,0.0013323851801438434,0.00012497553909482657,-0.0007623509093512402,0.0003761320844629202,-0.0009060135098441036,-0.0014308775390008397,0.0007943973349740951,0.0002751882843496637,-0.00012223976593930043,-0.0010260002791743156,-0.0006927327705283752,5.616974465598206e-14
b_brisbane_33_2008,2008,0.9311376212231144,-131.16984796263822,-1120.6713990944465,4.731904216298256,39.49228550457774,243.54971207661666,-74.17652773159487,78.47122097286775,-34.886232582166066,-158.64454682038658,7.10899772677962,4.627237497752679,10.435666083050148,0.00022955130859973966,0.0021329481962770727,-0.0006085033979143187,-0.0017808560692796189,0.001923585939197041,-0.0014213444162748119,0.0043086257308444665,0.0015019679786415958,1.832570143843598e-05,-0.0008111299101571446,-1.5121021013816453e-05,-0.001029085901573801,-0.0026135843734595714,-0.002622160194352471,0.0011625794463079638,0.0009727216687540413,-0.0008811992012161713,-0.0012535201201216688,-0.001367060729375859,-0.0003053861868071069,0.0016052750228872552,-0.0024376803821220304,0.001787210353129821,0.00041816400497783076,-0.0003521970558390888,0.0030076978573863205,-0.0029687623906046214,0.003274305753266711,-0.0008496875980281044,-0.001905990176808457,0.00018247951561407535,8.740601232141775e-05,0.0002197696333967974,-0.0010742723446320887,-0.0005803160078341486,0.0019318083558295242,1.1685636900983453e-06,-0.0005467537008320074,0.0012547883756756542,0.0013665672564794416,-0.00021025301524429284,0.0007088597801924939,-0.0007030029923023377,6.517341758647937e-05,0.0001497737476503888,0.0015061168155441288,7.079115217487868e-05,0.002374389375914276,0.0001378519051656963,-0.0005020680811836884,0.0010480171545023042,0.00022099433248822463,-0.0017405676058903116,0.00045682880402192336,4.280067751451896e-05,5.616974465591386e-14
b_cambodia_30_2011,2011,0.7844602101180901,641.6310487392913,-904.8553319330028,209.51071230519793,424.8899444300613,122.16409941759447,13.772358735618676,-113.82839502245281,36.03809825107768,-164.39063863472094,-4.06882029218327,-7.5940334978940065,19.958663292863847,-0.0007029307139298357,-0.0010475666200638184,0.001481203058198238,-0.0001768376030220796,-0.002217843408992296,-0.0009243721356516269,-0.0005867422926331272,0.000139660833011025,0.0018973665287545306,0.0016209841947270986,-0.003407783815454729,0.0005044005516315372,6.795029892763289e-05,-0.00026516108574563187,-0.0018314781155434675,0.0006338965687168426,0.002183795307172616,0.0023497996304675936,-0.0007164842159544278,0.00033333168087591465,0.0026417754684466077,-0.0016833799413368653,-0.001062031375544416,-0.0011393331506860868,5.23758941876359e-05,-0.0002567053506588435,0.0003489874025120883,-0.0004090242863740911,0.0014155938050572255,0.0008605096205764279,-0.00028580816156791445,-0.0014182380827164366,0.0007401699946062743,0.000405564829383476,0.0017187720153932094,0.0015848468855870126,0.0028136617416216108,-0.0016553289496309069,0.00024206059600082283,-0.0009310572582795047,0.0024549029049323284,-0.0014685747023118296,-0.001746728466663775,0.0016624723241336127,-0.00022807750785439824,0.00017371419638167177,-0.0023944984323193644,-0.0021418551162535487,0.0008058564684414883,0.00034619737114168495,-0.00040371412116216413,-0.0006132577418466286,-2.6678927072829235e-05,0.0013168746946169746,9.990483470914052e-05,5.616974465570489e-14
b_denmark_16_2011,2011,0.8714233517377732,396.960727056238,-1097.1974384151174,-43.35196795768485,-169.36866657231454,-81.30145660326096,-188.75396847116065,148.160086567787,-76.80888765505267,-32.77211127015874,2.5098827280374714,14.11569851446364,-1.4401510558763297,-0.0027432868970414426,0.0003894966571697092,0.0014978681166252631,0.000904043300044812,-0.0009144641012844108,5.306082443173036e-06,-0.0022213670579127975,-0.0014827701325059338,0.0022494598721245914,0.0008258028449362302,-0.00010922193378068064,-0.0038556852163463377,0.0011240838945529457,0.0021693743501547185,0.00034443728350680664,-0.0004326690490322997,0.00020610477783022726,0.001417739963495583,-0.0022426786134276647,0.00017904282509494468,0.0009830147282997637,0.0019261696452723823,0.0020694082648145774,0.0022529042659139987,0.001172077920395314,0.001974711846690333,0.00048337629028342554,0.0008740529606154462,-0.0009818388296692544,-0.0009091304639660814,0.000904291580106294,0.0011766361435868373,0.002137241257385282,0.002768782956030589,-0.0011342654704535448,-0.0005559262301455156,0.0015514136979203777,0.0006583280731429525,0.0010960063914331494,-0.0004612736269894283,-0.00041559699841066584,0.00039988002927410357,0.002674007702055483,-0.0007086955488041439,-0.001974826284443617,-0.002632546092781584,0.000491576335199292,-0.0008094398978889356,0.0002596066672086205,-0.0019222091101082032,0.0003083658392504655,0.0012435896995564508,-0.0006612675829619227,0.0011219584336630297,2.6435786365591624e-05,5.61697446566399e-14
b_denmark_22_2011,2011,,623.1781339656126,775.3109171109579,201.24922270804254,-123.71390286802632,373.22689780368404,-87.35028239643654,-35.11224174892113,-39.70991958148662,111.59984954236364,-9.387047249327155,26.99461937923215,-0.08521246137897512,0.0008044181871969321,-0.0032509831120984636,-0.00016420289337723277,1.955659880606318e-05,0.0026308205393796033,0.0029825365567473067,-0.00033757654071325273,0.0008744655920166064,0.0013312307776490362,-0.0004430409308448681,-0.0007140665044186797,0.0014737525656473305,0.0019755978423250976,-0.002340908010169152,0.0003069409335450392,-0.0013827191699803672,-0.0006176537256707461,0.0011142182541612423,-0.0018063998754166985,0.0005936050075476223,0.0001510389068633553,0.0023934553314818164,0.0009029206563296902,0.000285838331309923,-0.0009690299294935053,0.0013884438529676876,-0.0005848826191610513,-0.0006631324476153968,-0.00027403263356463056,-0.0021518544126367914,0.0007010550429679089,4.045157093129537e-05,0.00046407790286872837,-0.0028852643173860938,0.0007816140951113513,-0.0011682126218888768,0.0014736092789721772,-0.0007639798087408977,0.0007880168577463587,0.000670181277928683,-0.0009316808251413,0.0012032649863702382,-0.0032513535470243145,0.001524193386366305,-0.0009099008729914799,-0.0020258841104168718,-0.0006441110717219808,-0.0006203197963375097,-0.0002525468867344176,-0.000663070325376622,0.001824296522629486,-0.002424763060079877,0.0005673705024376463,-0.0005000231846755231,-0.00029364027900156915,5.616974465576584e-14
