filename,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71
aligned_B_Finland_39_2010_EPI_ISL_86994,95.44566569065417,29.288058338609915,24.411940002063893,-17.567253070607443,18.955543634619183,-0.510285196402427,-5.484622593907446,-1.3856875610227755,-6.934413737446064,21.7388654287447,-11.605839366856664,24.159744340373347,-19.957290026121278,5.813560063703221,-7.139246142064523,-10.170900736959844,1.6079625231620343,1.6550730490257954,-7.366573406822652,10.964710399795678,2.949209382035916,0.7073169343128259,-3.87843180574086,3.4169275217447717,5.121349758090054,0.0957264272110067,0.5237458909603622,1.2156834137804067,-0.9499145555280301,-0.12672204120011282,1.9316554131616193,-0.7952968202983747,-1.5521892113648168,-0.43810192763658645,-2.0146378155178826,0.4724349290663722,-0.8822514643964026,0.40751163499498455,1.344804494835639,-1.4455274955789184,1.0299651623362727,1.235054116362133,2.005391959058198,1.5736782044786073,-0.36643278229903836,-0.47652930716300906,1.503659817199129,0.19476938163297633,1.8439255464946145,0.3381036006762567,0.02575939692611365,0.5915868356321398,-0.08135739696296926,0.05738980380946427,-1.1451077561681504,1.0171697222672447,0.7841467889546188,0.6156749652526052,-0.574333312888195,0.1410145409058462,0.7236763190902751,0.5515111292106096,-0.9866169688565882,0.27098304549003766,-0.0821484472498634,0.4877241975517901,0.8750601186116019,-0.05894141927439751,-0.9282041241716934,-0.4785376623106081,1.593743060892408e-13
B_Algeria_G486_2010_EPI_ISL_79601,-28.516830338916343,41.39039799983931,5.3343079692901565,14.267921840573742,2.115965460438593,39.42191228130076,22.893572213100647,18.151774686814846,22.213469148555415,15.020299785371405,3.4791448975068517,-8.189886034282809,4.052242391332044,-7.166686791530646,-9.890905259066303,2.8959600502883833,-0.8813471492672496,-0.758941653861538,-1.5250018973374233,-2.6980424005057095,-3.213534212876246,-0.9155435935028184,-2.473748164011593,-0.4588739361369244,2.935789844957531,-0.26942217050537864,-3.369479864913025,-0.36294652689535317,2.6210868460207957,0.7311950023179031,3.43124931210812,2.286160142914849,0.7780967603983054,-0.9174320317032196,0.16501868987991422,4.764557378269109,-0.05439723719465572,-2.145790853264331,-1.4736551372601931,-2.284596019687176,3.1652339467762354,1.5005467726684445,-0.16742646490837265,0.9841139702380044,-1.3157082983756736,-0.6790598248783573,0.5415933321552231,1.3353468758398515,0.10952450828572467,1.5219416849318126,2.1366738426972502,-0.3457047687109412,0.6352540455354726,-0.9637764092320429,-0.5754683086676825,0.07372146120940641,1.2829083033745454,0.5876684330909432,-0.18763496917939781,-0.6816312879107624,-1.445695414925711,-0.05966736920919917,-0.3624145235051769,-0.321489134378347,-0.5003942592723665,0.5850392674430399,-0.7628545234055003,-0.802377901223628,0.36865473644667596,1.0077733785406906,1.5937430608924016e-13
B_Bangkok_163_1990_EPI_ISL_6819,32.681130755697055,-37.42211160982787,-93.14050241127835,-14.088770850293411,-8.0482078822191,-10.437505653909847,-3.021926337231709,10.91024431795213,-7.791369027073303,-1.923714637646584,3.8818065800565633,-13.112488056496307,-8.37383392126564,-0.6401729087762715,-6.129045485485345,6.746608090455581,-5.469414200251624,-5.642819562814077,-3.4166969201527437,5.699309061454852,-3.7786023044817387,3.009846005213321,-2.12444882062763,-4.563423467780227,1.5637165315272816,-3.594248372919376,-3.4145985075571965,2.789845042745776,-0.6110872587790537,-1.171427548302524,-2.4591555032577412,-0.2017927373584502,-1.364151109390847,-0.26172448149095673,0.03191809865661651,0.5411763680405101,1.4280565976045207,2.5636986146693745,3.693580825348599,-2.7736204285081563,-3.185765680134829,-2.0287670180747295,1.6411246723046922,-1.025192603135012,-1.1039389470205312,0.05092078869000703,-1.7603980686664702,0.3064024825605827,-0.7957651051688996,0.6670480215754914,3.2994395195187263,-0.17093047942908868,-0.019497934848459336,-0.3677016464465586,0.969614779656844,-0.5367664157076661,1.0454704566428366,-1.0735766958393513,-0.4663197273271241,0.4518892147291716,0.02466436418329947,0.5508488334917901,-0.40166241546191017,-0.641540627114492,-0.8336289055085646,-0.5518650162885113,-0.19049462202530096,0.5477024075276333,-0.49278032521936405,-0.26960362455661024,1.593743060892359e-13
B_Barcelona_00143_2008_EPI_ISL_100274,108.3249360780415,-7.68634626344627,22.003448156048467,30.63836139769267,4.221031958663971,-23.000884460842403,14.431617842616783,25.995834472581866,-13.48605035511488,-2.5878117982693563,5.934048216069469,-9.314421985653414,-2.907849731076204,7.691987705690876,-0.6984801387068226,-12.916585311298855,10.845938467195758,-4.997277474249925,10.291663510393107,-3.1644448102911498,1.255010132302298,2.498559804066156,-0.5264427233429595,-4.790935304252945,-1.1576214064549388,0.05178041825654697,0.04339510876588454,-0.14446984961272152,1.4686279393075476,-0.05606644729255018,2.3845971882294603,4.530513398612763,0.8208253650080651,-0.35565242081163895,0.15446098132687355,1.2645844799348571,-0.28488442386287055,0.8977176349450099,0.4977975148415588,2.059473639153286,-0.30992545887777717,2.0437641164891094,-0.39742495396902866,4.089055182275283,-2.1755847227049867,1.156001395574583,-1.3167420588390102,-0.5228681531929689,-2.4898950512398814,-0.9865313332113105,-0.18884873805497357,1.2067186145068822,-0.22559108806298123,-0.05217936630822207,0.34762868736843333,-0.5276690405838864,0.07002800350537669,0.22647033741343375,0.4488765828013755,0.6874923162198182,-0.13783744144538904,-0.9575434349891511,-0.8439825307400857,0.8613339327453852,-0.6079442261365705,-0.4762145136909584,0.29747171392651095,0.11444910314696878,-0.20168993330008372,-0.03046517207467134,1.5937430608924082e-13
B_Brisbane_1_2008_EPI_ISL_23200,-9.012793442532018,-167.55175776597184,38.43184027016467,8.822758680289768,18.353235737945145,19.78561603221486,-21.555219049179172,7.537912319392892,0.9945940440959457,-3.329111465012778,-3.444624409677204,-3.577334769916714,-5.949898034424522,3.0239375377344606,5.4878520904374914,7.152810539659676,-3.2316101747522343,-4.248666042327679,1.7813561957278035,4.8244740978608425,0.1305871642155137,-1.6638480047347686,-1.5753825928464373,0.7464226918912892,3.572197055666866,-0.11014709427156447,3.4277571928539734,0.09182460180034481,-4.399727454517678,0.1582847546960993,1.074868949267416,-1.0365119379732748,1.2691184130712714,2.294222543711253,0.27034617458952853,0.6203615470916277,1.4195382970457608,0.9205265742468776,-0.30771511286495173,0.2689504709080778,1.2688963386287864,1.401258603884141,0.14171244474090927,-1.2731382390101487,-0.14501753861074057,-1.0952581997167763,1.555642785168039,-0.6569934746707109,-1.4579213316529887,0.27003226600057,-1.2161838270679366,0.5773269062893491,0.13640568893490682,-0.09080866886230175,-0.5991807375162967,-1.6081631213439858,-1.1749310962299115,-0.21876593930532615,0.8352549407266049,-1.5358561907688657,-1.2889286675373235,-0.7170829666040761,-0.7858533711015928,-1.3510553692373424,-0.7465588754058611,-0.9932739520165275,0.5065971971823117,-0.47384903902539777,-1.0595315547991597,0.48491857074632594,1.5937430608923756e-13
B_Brisbane_3_2007_EPI_ISL_19933,-13.086732162348145,10.954236151754088,-21.89534357274655,7.161827685990697,-8.13407483168598,8.071502787601483,-11.377160668478812,-18.612165598767795,4.9646982746512105,-15.563199900537624,18.216389246995238,0.7567193922013241,-1.4084428030184182,-3.2075719205323003,-5.236847186410165,10.675349316063517,1.0793439459459266,0.5075825485191809,2.3072416981720214,13.369405786422519,2.811540349247398,4.363829926241925,3.703344584600753,4.951721144823473,-8.430471249803597,5.930266358834615,-4.459377449694066,-1.9609117673042142,5.150014745113877,0.31211810622338243,0.2511511674084943,1.3856592831664964,-1.1488759414422633,2.3022348127373977,-0.5140891482289895,-3.0220158288698635,-5.3227254898059835,0.5333098479340971,-1.6599888443015447,-0.034624808129723884,0.7357001746701621,0.19789842981150005,-0.19826246420566515,1.8361528125843678,-0.8094699312982808,-0.6611505201625553,1.0649373183773165,0.7455936757037503,-1.3778211387538406,-0.32170223905783346,-0.33038955476167287,-0.8285219598994137,0.21202768742765704,0.4380658329164933,0.761808722624713,-0.44648194860942875,0.06360578263730347,-0.040229709954490885,-1.2942800399254129,-0.1295262773004543,-0.3102999548629209,0.5776931889197461,-0.8550170569641532,-0.069618341086758,-0.47795779350352396,-0.18915350959602634,0.1624418618235729,-0.06263367517377133,-0.3913002304359007,0.1397729661960217,1.593743060892393e-13
B_Brisbane_9_2008_EPI_ISL_23837,-23.029524401149867,31.04245863598685,8.057236673999245,14.679124465887817,13.221171976102966,-2.5047322572276673,-7.695825275514422,-15.586044375485985,3.643561410923948,-5.752190603251365,8.17124801157247,4.139145115073858,-1.7129586535887307,-2.42336556547783,7.441053680744538,0.5992759140791908,4.843126044128065,1.084635116199612,3.049610101373352,0.7938182695383035,3.268764186873224,-0.44694365682810483,1.9756405912225994,-3.0825497968811364,-2.66274752082674,1.2449700623054163,0.686584835298517,4.586898078373527,-3.102083829913957,-0.6751688210143816,-5.104461068256092,1.6283546548604213,-4.008480955614923,1.7981569489644202,3.118415641854818,1.2151508098360853,0.5293255596444015,0.9120081943735296,3.612026918533637,1.742465165963159,2.550363861607153,-1.4007021865880758,-0.4202153231160683,-0.022878543279013057,-0.7967514162570755,-0.18650645866741675,-1.4352272222061255,-0.12690176076518378,2.1422090263690268,0.7816517560728424,-0.27141310437369437,0.5043229050358902,3.0928082430158725,0.08455225670992493,0.18435745946039173,1.600415177116918,-0.8049473232451055,1.1542662327803146,1.054707307185927,1.1067533949787687,-0.5713193766635799,0.5134239293081895,-0.12145376266721108,0.12341504933750458,-1.063074955319142,0.3555654558666287,-0.7597549783368575,-0.7010928321411507,-0.7216903767089621,0.5623690924357532,1.593743060892412e-13
B_Catalonia_S4125_2011_EPI_ISL_99637,-29.187849871660553,31.554562781362485,20.13758523434788,14.567203912990237,3.1997349566923625,-5.015376624332714,-7.305800386069951,-11.825196480560024,0.29318134904534937,-14.831954232061545,10.501625278049657,-5.912732945459331,-0.8846851703181463,-8.34454978556084,-3.8726802488388277,-2.6427946596051375,6.238603890227896,1.5085017646555865,-5.5793237048546676,-5.975800210144889,2.6532115395629563,-4.701407797135854,-2.157642526630238,-1.4357100705716486,-1.9909916790310451,2.2218146977222393,2.193150165902525,-1.7758674215835097,0.830830433420458,2.0133390929895287,1.2813572065639922,0.013949185119401528,0.6401279545659834,-0.14038930532570695,-0.7721397995970064,-0.18341488173428694,1.9039059360973083,1.7204245656429158,0.25730200999858377,1.8883043586080908,-0.3486568605280453,-2.1297235042310456,-1.1745739590776714,-2.8340929413900433,-1.5694752674955381,-0.35072971112516343,-1.7539227951254224,-1.7033925250867281,-0.058038488654527376,-1.9704338847965788,0.027011100337309732,0.2584594379804911,-1.145325449875159,-0.5840168513333875,-2.556798318965898,-1.280043192457517,2.2251824015060815,1.073361654158746,-1.8110846658131217,0.06964310663851302,0.5162235699050977,0.3839457127808096,-0.26180541559280585,-0.7542651645509989,-0.04325771003643496,0.8692620027493462,0.7319631312940593,-0.4270461532179954,-0.9155277389109236,0.40535225854658924,1.5937430608924122e-13
B_Catalonia_S4251_2011_EPI_ISL_101397,-22.15146117543333,17.626154768733304,3.312933507827119,-11.810649923338328,9.898400352150793,-23.108270164072653,2.5014851045569504,-26.863395543297507,19.051885277109108,-11.600575891182082,1.1021960482480895,1.4800339370410214,6.49377512802404,-0.7637744140342366,-4.314516300355179,5.385527109800103,6.313091324466529,-0.9981168955963319,-1.2059511189858287,6.231786698742647,-1.324476101368075,-1.1474923693874863,2.7482465815954904,-4.597367660372237,5.418695395222094,2.0973438648011427,1.9705211414891175,-2.3061357622695406,3.0475318020614024,-0.2333632223295072,-2.839985539994655,1.8350360101946313,-1.8291336312802298,0.3379840166656982,-2.481032173292601,-0.4101590687332002,-0.03710114599532222,3.68544359866041,-1.095708564671333,0.3921651542919842,0.009069399361598935,3.391367472778477,1.7829416271424885,-0.15266890704897773,1.8403202639824612,1.2276181322252302,-0.3656351775647626,0.09403523760650402,-0.43972187964339415,0.1238631328679621,1.8092947461844515,1.001815858588239,-0.4005358495439102,-1.289377566860464,-1.7426006878654465,0.5780664609898117,-0.4597884147400252,0.6992756382230598,1.559234836481684,0.2820476090728259,-0.26636642746778133,-1.187096896765203,-0.3248110003940504,-0.5644914516289419,1.8646050603000444,-0.1672367452592145,-0.6410298359387754,0.8786046024376105,-0.040909441538797726,0.1965123013477775,1.5937430608925145e-13
B_Chantaburi_218_2003_EPI_ISL_7109,72.49436941814939,0.8341075337101652,1.9446449508174297,-28.27160313773717,-22.587865435808236,3.163171977328504,-21.06065942750728,9.448387498591366,31.381354822347998,-0.6401944002093254,13.865630940377242,4.381778054795593,4.951808274342519,11.08635321581991,-4.0683345711144625,1.5203916919477105,6.629690667491614,-10.458990155405727,9.934970068318595,-2.581317958077029,0.31391142321583226,-5.980889511784103,8.019463542667879,0.24145729017774803,4.207803046522009,-3.9344037335233017,2.8798406535616166,5.18247532905008,1.0997228249495452,-2.069781345263279,1.8056752291525313,-3.1355419138214256,0.027490480028613023,-0.11610000993665337,2.5673192263383893,-2.0295740878768234,0.9624686080556372,-1.4943069367366029,-1.0279803127657348,1.432614128847616,0.4160062353201377,-0.011112025955319528,3.3877828161606818,0.9444760540357935,-0.5490801991141788,-1.9673463160698355,-0.9998918037075246,0.5160611198556915,0.5819819236579917,-0.8685831432023585,-0.6329720548423478,-1.8637875184588608,-0.42074743574675394,0.3993861660813983,0.0062478104553412095,0.04803563387243817,0.5147136954095852,0.04583901821255105,-1.0237165928127216,0.22074107489234643,-0.13895965519134576,0.9298231432640661,0.04609239760243326,-0.607063517169951,0.6141927801282282,-0.20776655340812236,-0.5225967017498022,-0.10393848100245792,0.07556684088689103,-0.14945914049533218,1.5937430608924223e-13
